COD_PERSONA,COD_CURSO,PER_MATRICULA,NOTA_REAL,PROBABILIDAD_RIESGO,DIF_INASISTENCIA_SHOCK,PRCTJ_INASISTENCIA_HISTORICO,EDAD,PROMEDIO_CICLO_PASADO,DIF_PROM_SHOCK,PRCTJ_INASISTENCIA_CICLO_PASADO,PROM_ACUMULADO_HIST,DIF_Q75_Q25_FAMILIA_NG_P,DIF_Q75_Q25_CLUSTER_DIFICULTAD_NG_P,DIF_MAX_MIN_FAMILIA_NG_P,MAX_FAMILIA_NG_P,DIF_Q75_Q25_COD_CURSO_NG,MIN_FAMILIA_NG_P,MIN_CLUSTER_DIFICULTAD_NG_P,PCT_CREDITOS_LLEVADOS,QUARTIL_50_FAMILIA_NG_P,MAX_CLUSTER_DIFICULTAD_NG_P,QUARTIL_75_COD_CURSO_PC,DIF_Q75_Q25_COD_CURSO_PC,MAX_COD_CURSO_PC,QUARTIL_25_CLUSTER_DIFICULTAD_NG_P,AVG_FAMILIA_NG_P,QUARTIL_75_CLUSTER_DIFICULTAD_NG_P,QUARTIL_25_FAMILIA_NG_P,QUARTIL_75_FAMILIA_NG_P,DIF_MAX_MIN_CLUSTER_DIFICULTAD_NG_P,MIN_COD_CURSO_PC,PTJE_INGRESO,PCT_CREDITOS_APROBADOS,AVG_COD_CURSO_NG,QUARTIL_50_COD_CURSO_PC,DIF_MAX_MIN_COD_CURSO_PC,MIN_COD_CURSO_NG,AVG_CLUSTER_DIFICULTAD_NG_P,QUARTIL_50_CLUSTER_DIFICULTAD_NG_P,QUARTIL_75_COD_CURSO_NG,QUARTIL_25_COD_CURSO_PC,MAX_COD_CURSO_NG,N_CREDITOS_ACTUAL,MAX_CLUSTER_DIFICULTAD_PC,PRCTJE_S_COD_CURSO_PC,AVG_COD_CURSO_PC,QUARTIL_50_COD_CURSO_NG,DIF_MAX_MIN_COD_CURSO_NG,PRCTJE_S_COD_CURSO_NG,PRCTJE_S_FAMILIA_NG_P,DIF_MAX_MIN_CLUSTER_DIFICULTAD_PC,QUARTIL_25_COD_CURSO_NG,MIN_FAMILIA_PC,DIF_MAX_MIN_FAMILIA_PC,AVG_CLUSTER_DIFICULTAD_NG,PRCTJE_S_CLUSTER_DIFICULTAD_NG_P,DIF_Q75_Q25_CLUSTER_DIFICULTAD_NG,DIF_Q75_Q25_CLUSTER_DIFICULTAD_PC,NIVEL_CURSO,MIN_CLUSTER_DIFICULTAD_PC,MAX_FAMILIA_PC,PCT_CURSOS_LLEVADOS,DIF_Q75_Q25_FAMILIA_PC,QUARTIL_75_CLUSTER_DIFICULTAD_PC,N_FAMILIA_FG,DIF_Q75_Q25_FAMILIA_NG,N_CLUSTER_7,N_CLUSTER_0,N_CLUSTER_5,MIN_CLUSTER_DIFICULTAD_NG,PCT_CURSOS_APROBADOS,N_CLUSTER_4,N_CLUSTER_2,PRCTJE_S_CLUSTER_DIFICULTAD_NG,QUARTIL_75_CLUSTER_DIFICULTAD_NG,QUARTIL_75_FAMILIA_PC,AVG_FAMILIA_NG,QUARTIL_75_FAMILIA_NG,AVG_FAMILIA_PC,N_FAMILIA_CS,QUARTIL_25_CLUSTER_DIFICULTAD_NG,AVG_CLUSTER_DIFICULTAD_PC,QUARTIL_50_CLUSTER_DIFICULTAD_NG,PRCTJE_S_CLUSTER_DIFICULTAD_PC,N_CURSOS_ACTUAL,QUARTIL_25_FAMILIA_PC,QUARTIL_25_CLUSTER_DIFICULTAD_PC,BECA_VIGENTE,QUARTIL_50_FAMILIA_NG,QUARTIL_50_CLUSTER_DIFICULTAD_PC,DIF_MAX_MIN_CLUSTER_DIFICULTAD_NG,QUARTIL_50_FAMILIA_PC,PRCTJE_S_FAMILIA_PC,N_FAMILIA_MA,DIF_MAX_MIN_FAMILIA_NG,QUARTIL_25_FAMILIA_NG,PRCTJE_S_FAMILIA_NG,MAX_CLUSTER_DIFICULTAD_NG,MIN_FAMILIA_NG,CREDITOS,N_FAMILIA_CB
25485,CS221,2019-02,11.51,0.9006396659541129,-9.409029038112521,23.848684210526315,21.867214236824093,10.9475,0.2245588235294118,14.439655172413794,10.722941176470588,2.75,1.2200000000000006,10.75,13.3,3.0525,2.55,11.92,0.12186379928315412,11.92,14.36,13.73,2.0199999999999996,16.79,12.485,10.570000000000002,13.705,10.18,12.93,2.4399999999999995,0.43,120.0,0.08243727598566308,12.177424242424243,12.9,16.36,0.43,13.11,13.05,14.26,11.71,19.4,14,18.59,75.86206896551724,11.37586206896552,12.6,18.97,72.72727272727273,0.7142857142857143,18.44,11.2075,0.15,19.650000000000002,12.26327928870293,1.0,3.3324999999999996,3.215,3,0.15,19.8,0.14084507042253522,4.280000000000001,14.46,0,4.229999999999999,1,1,1,0.08,0.09859154929577464,1,0,71.07740585774059,14.32,14.47,11.800756905416716,14.37,11.919402985074628,3,10.9875,12.379118644067796,12.715,72.88135593220339,4,10.19,11.245000000000001,0,12.51,12.89,19.720000000000002,12.45,66.62143826322931,1,19.92,10.14,66.96161664474471,19.8,0.08,3,0
26599,MA203,2019-02,12.4,0.9128451762712975,6.016651732377536,19.909274193548388,20.92539356605065,9.979999999999999,-0.20857988165680474,25.925925925925924,10.188579881656803,6.5975,2.2300000000000004,9.99,12.08,2.7524999999999995,2.09,9.02,0.6057347670250897,9.46,13.48,13.149999999999999,1.9249999999999972,15.8,10.495000000000001,8.2075,12.725000000000001,5.0175,11.615,4.460000000000001,5.16,135.0,0.2831541218637993,12.773162393162394,12.58,10.64,0.1,11.49,11.97,14.3325,11.225000000000001,20.0,18,17.81,73.68421052631578,12.011578947368422,12.765,19.9,79.05982905982906,0.375,17.33,11.58,0.56,18.970000000000002,12.776266666666666,0.6666666666666666,2.799999999999999,2.2650000000000006,4,0.48,19.53,0.704225352112676,5.120000000000001,13.785,1,4.600000000000001,1,0,0,0.1,0.3380281690140845,3,1,80.3076923076923,14.45,14.07,10.909696143358007,13.445,11.230563380281689,3,11.65,12.193114754098362,13.0,75.40983606557377,5,8.95,11.52,0,11.61,12.66,19.9,11.95,57.74647887323944,1,19.9,8.844999999999999,53.60342812621738,20.0,0.1,4,0
26599,CS251,2019-02,11.75,0.9199701165469316,6.093248760571591,19.832677165354333,20.92539356605065,9.979999999999999,-0.20857988165680474,25.925925925925924,10.188579881656803,3.6700000000000017,2.2300000000000004,11.2,14.1,2.755000000000001,2.9,9.02,0.6057347670250897,10.879999999999999,13.48,13.7075,2.577499999999999,14.75,10.495000000000001,10.051785714285714,12.725000000000001,8.7275,12.3975,4.460000000000001,6.77,135.0,0.2831541218637993,12.386483516483512,12.44,7.98,0.4,11.49,11.97,14.2675,11.13,17.54,18,17.81,70.0,12.182,12.795,17.14,75.27472527472527,0.42857142857142855,17.33,11.5125,0.15,19.650000000000002,12.776266666666666,0.6666666666666666,2.799999999999999,2.2650000000000006,6,0.48,19.8,0.704225352112676,4.280000000000001,13.785,1,4.229999999999999,1,0,0,0.1,0.3380281690140845,3,1,80.3076923076923,14.45,14.47,11.800756905416716,14.37,11.919402985074628,3,11.65,12.193114754098362,13.0,75.40983606557377,5,10.19,11.52,0,12.51,12.66,19.9,12.45,66.62143826322931,1,19.92,10.14,66.96161664474471,20.0,0.08,4,0
27881,MA306,2019-02,14.95,0.7286555865066227,11.966475095785444,20.36111111111111,20.993839835728952,10.84,-0.6038815789473695,32.327586206896555,11.44388157894737,3.76,2.5699999999999985,6.450000000000001,13.55,3.2799999999999994,7.1,8.69,0.5448028673835126,11.15,17.05,14.475000000000001,2.4750000000000014,16.2,10.47,10.860000000000001,13.04,9.28,13.04,8.360000000000001,2.4,135.0,0.33691756272401435,11.26348623853211,13.5,13.799999999999999,0.24,12.025384615384613,12.41,13.25,12.0,18.76,22,19.8,86.95652173913044,12.863043478260868,11.8,18.520000000000003,57.3394495412844,0.4444444444444444,19.6,9.97,0.56,18.970000000000002,11.513701805758906,0.6923076923076923,4.6,4.84,5,0.2,19.53,0.6338028169014085,5.120000000000001,14.14,0,4.600000000000001,1,0,0,0.16,0.4084507042253521,4,1,60.24890190336749,14.08,14.07,10.909696143358007,13.445,11.230563380281689,3,9.48,11.453794117647059,12.06,58.529411764705884,6,8.95,9.3,0,11.61,11.79,19.84,11.95,57.74647887323944,2,19.9,8.844999999999999,53.60342812621738,20.0,0.1,3,1
27881,MA203,2019-02,13.73,0.7529262129592805,12.137368815592207,20.190217391304348,20.993839835728952,10.84,-0.6038815789473695,32.327586206896555,11.44388157894737,3.76,1.705,6.450000000000001,13.55,2.7524999999999995,7.1,8.38,0.5448028673835126,11.15,12.5,13.149999999999999,1.9249999999999972,15.8,9.78,10.860000000000001,11.485,9.28,13.04,4.119999999999999,5.16,135.0,0.33691756272401435,12.773162393162394,12.58,10.64,0.1,10.538571428571428,10.36,14.3325,11.225000000000001,20.0,22,17.81,73.68421052631578,12.011578947368422,12.765,19.9,79.05982905982906,0.4444444444444444,17.33,11.58,0.56,18.970000000000002,12.776266666666666,0.2857142857142857,2.799999999999999,2.2650000000000006,4,0.48,19.53,0.6338028169014085,5.120000000000001,13.785,0,4.600000000000001,1,0,0,0.1,0.4084507042253521,4,1,80.3076923076923,14.45,14.07,10.909696143358007,13.445,11.230563380281689,3,11.65,12.193114754098362,13.0,75.40983606557377,6,8.95,11.52,0,11.61,12.66,19.9,11.95,57.74647887323944,2,19.9,8.844999999999999,53.60342812621738,20.0,0.1,4,1
27881,CS251,2019-02,11.57,0.833867941840354,12.173984511981299,20.153601694915256,20.993839835728952,10.84,-0.6038815789473695,32.327586206896555,11.44388157894737,2.4075000000000006,1.705,13.860000000000001,17.05,2.755000000000001,3.19,8.38,0.5448028673835126,11.8,12.5,13.7075,2.577499999999999,14.75,9.78,10.899,11.485,10.025,12.432500000000001,4.119999999999999,6.77,135.0,0.33691756272401435,12.386483516483512,12.44,7.98,0.4,10.538571428571428,10.36,14.2675,11.13,17.54,22,17.81,70.0,12.182,12.795,17.14,75.27472527472527,0.65,17.33,11.5125,0.15,19.650000000000002,12.776266666666666,0.2857142857142857,2.799999999999999,2.2650000000000006,6,0.48,19.8,0.6338028169014085,4.280000000000001,13.785,0,4.229999999999999,1,0,0,0.1,0.4084507042253521,4,1,80.3076923076923,14.45,14.47,11.800756905416716,14.37,11.919402985074628,3,11.65,12.193114754098362,13.0,75.40983606557377,6,10.19,11.52,0,12.51,12.66,19.9,12.45,66.62143826322931,2,19.92,10.14,66.96161664474471,20.0,0.08,4,1
28129,CS100,2019-02,14.38,0.8795049200802026,23.874627976190474,43.898809523809526,23.567419575633128,9.981666666666666,-2.2571568627450986,67.7734375,12.238823529411764,4.74,2.8200000000000003,11.740000000000002,18.37,5.299999999999999,6.63,6.63,0.12186379928315412,12.4,12.27,11.34,5.75,17.56,8.04,12.168000000000001,10.86,9.35,14.09,5.64,0.15,128.0,0.08960573476702509,11.132687609075045,9.66,17.41,0.15,9.45,9.45,14.2,5.59,19.3,22,18.59,22.857142857142858,8.53857142857143,11.83,19.150000000000002,58.813263525305416,0.6,18.44,8.9,0.15,19.650000000000002,12.26327928870293,0.5,3.3324999999999996,3.215,2,0.15,19.8,0.1267605633802817,4.280000000000001,14.46,2,4.229999999999999,3,1,1,0.08,0.08450704225352113,0,2,71.07740585774059,14.32,14.47,11.800756905416716,14.37,11.919402985074628,4,10.9875,12.379118644067796,12.715,72.88135593220339,7,10.19,11.245000000000001,0,12.51,12.89,19.720000000000002,12.45,66.62143826322931,1,19.92,10.14,66.96161664474471,19.8,0.08,3,0
28151,CS1D3,2019-02,11.65,0.5538142962274789,-0.2895480225988756,25.70621468926554,27.98904859685147,9.49047619047619,-0.5884404761904758,25.416666666666664,10.078916666666666,7.390000000000001,2.6999999999999993,11.99,14.73,5.812500000000001,2.74,4.25,0.43010752688172044,9.91,12.52,14.0,3.3499999999999996,15.95,9.0975,8.792352941176471,11.7975,4.25,11.64,8.27,1.5,158.0,0.2007168458781362,9.633175,12.0,14.45,0.15,9.70875,10.43,12.55,10.65,18.3,22,19.53,72.41379310344827,11.23448275862069,10.875,18.150000000000002,45.75,0.4117647058823529,18.970000000000002,6.7375,0.15,19.650000000000002,9.685187904967602,0.375,6.384999999999999,7.49,3,0.56,19.8,0.49295774647887325,4.280000000000001,14.0,0,4.229999999999999,3,1,1,0.08,0.22535211267605634,1,0,42.289416846652266,12.774999999999999,14.47,11.800756905416716,14.37,11.919402985074628,4,6.39,10.552655367231639,10.55,47.45762711864407,6,10.19,6.51,0,12.51,11.13,19.92,12.45,66.62143826322931,2,19.92,10.14,66.96161664474471,20.0,0.08,3,0
28151,CS210,2019-02,11.57,0.8661630842953465,-0.0667587476979783,25.483425414364643,27.98904859685147,9.49047619047619,-0.5884404761904758,25.416666666666664,10.078916666666666,7.390000000000001,2.8099999999999987,11.99,14.73,4.309999999999999,2.74,4.2,0.43010752688172044,9.91,14.73,10.6625,3.3049999999999997,14.12,9.24,8.792352941176471,12.049999999999999,4.25,11.64,10.530000000000001,1.42,158.0,0.2007168458781362,11.51226235741445,9.625,12.7,0.83,10.347999999999997,10.74,13.9475,7.3575,19.52,22,19.8,22.727272727272727,8.493181818181817,12.195,18.69,62.3574144486692,0.4117647058823529,19.6,9.637500000000001,0.15,19.650000000000002,11.513701805758906,0.5,4.6,4.84,4,0.2,19.8,0.49295774647887325,4.280000000000001,14.14,0,4.229999999999999,3,1,1,0.16,0.22535211267605634,1,0,60.24890190336749,14.08,14.47,11.800756905416716,14.37,11.919402985074628,4,9.48,11.453794117647059,12.06,58.529411764705884,6,10.19,9.3,0,12.51,11.79,19.84,12.45,66.62143826322931,2,19.92,10.14,66.96161664474471,20.0,0.08,4,0
29084,CS210,2019-02,11.9,0.5015846190148429,-0.26913875598086123,0.26913875598086123,20.37782340862423,12.166363636363634,1.2081605113636336,0.0,10.958203125,2.974999999999998,2.907499999999999,10.24,14.48,4.309999999999999,4.24,8.89,0.45878136200716846,11.68,14.48,10.6625,3.3049999999999997,14.12,9.445,10.918888888888889,12.3525,9.475000000000001,12.45,5.59,1.42,113.0,0.25806451612903225,11.51226235741445,9.625,12.7,0.83,11.078571428571427,10.945,13.9475,7.3575,19.52,21,19.8,22.727272727272727,8.493181818181817,12.195,18.69,62.3574144486692,0.5555555555555556,19.6,9.637500000000001,0.15,19.650000000000002,11.513701805758906,0.42857142857142855,4.6,4.84,4,0.2,19.8,0.49295774647887325,4.280000000000001,14.14,1,4.229999999999999,1,0,0,0.16,0.30985915492957744,3,2,60.24890190336749,14.08,14.47,11.800756905416716,14.37,11.919402985074628,3,9.48,11.453794117647059,12.06,58.529411764705884,6,10.19,9.3,0,12.51,11.79,19.84,12.45,66.62143826322931,1,19.92,10.14,66.96161664474471,20.0,0.08,4,1
29097,CS251,2019-02,12.33,0.7509937817660406,5.3817022124775775,13.583815028901732,21.136208076659823,10.224736842105264,-1.9474298245614037,18.96551724137931,12.172166666666667,4.462499999999999,0.04499999999999815,13.0,16.0,2.755000000000001,3.0,11.81,0.43010752688172044,11.844999999999999,11.9,13.7075,2.577499999999999,14.75,11.835,10.801666666666668,11.879999999999999,8.7825,13.245,0.08999999999999986,6.77,68.0,0.32616487455197135,12.386483516483512,12.44,7.98,0.4,11.856666666666667,11.86,14.2675,11.13,17.54,17,17.81,70.0,12.182,12.795,17.14,75.27472527472527,0.6666666666666666,17.33,11.5125,0.15,19.650000000000002,12.776266666666666,1.0,2.799999999999999,2.2650000000000006,6,0.48,19.8,0.5070422535211268,4.280000000000001,13.785,1,4.229999999999999,1,0,0,0.1,0.39436619718309857,2,2,80.3076923076923,14.45,14.47,11.800756905416716,14.37,11.919402985074628,3,11.65,12.193114754098362,13.0,75.40983606557377,5,10.19,11.52,0,12.51,12.66,19.9,12.45,66.62143826322931,1,19.92,10.14,66.96161664474471,20.0,0.08,4,0
29217,MA102,2019-02,11.61,0.7342667861605473,8.319338707269742,11.945812807881774,20.709103353867214,10.61409090909091,0.9375215660252163,20.265151515151516,9.676569343065694,1.5300000000000002,4.94,9.83,11.85,3.709999999999999,2.02,2.02,0.4910394265232975,7.01,16.94,15.4375,6.192499999999999,19.18,6.2,7.113333333333333,11.14,6.2,7.73,14.920000000000002,2.2,120.0,0.12903225806451613,11.564688524590165,13.75,16.98,2.02,9.400000000000002,9.49,13.7,9.245000000000001,19.18,22,19.8,69.44444444444444,12.193888888888887,12.21,17.16,64.91803278688525,0.1111111111111111,19.6,9.99,0.56,18.970000000000002,11.513701805758906,0.23076923076923078,4.6,4.84,3,0.2,19.53,0.5352112676056338,5.120000000000001,14.14,2,4.600000000000001,2,3,1,0.16,0.15492957746478872,0,1,60.24890190336749,14.08,14.07,10.909696143358007,13.445,11.230563380281689,3,9.48,11.453794117647059,12.06,58.529411764705884,7,8.95,9.3,0,11.61,11.79,19.84,11.95,57.74647887323944,2,19.9,8.844999999999999,53.60342812621738,20.0,0.1,4,0
29326,MA201,2019-02,11.6,0.6937999355517884,6.035825545171342,23.130841121495326,20.648870636550306,9.889090909090909,-1.048270202020202,29.166666666666668,10.93736111111111,4.855,3.2200000000000024,8.1,13.83,3.5199999999999996,5.73,1.42,0.5161290322580645,10.739999999999998,15.2,13.3,3.2025000000000006,17.15,8.504999999999999,10.148,11.725000000000001,7.545,12.4,13.78,5.57,135.0,0.2724014336917563,11.602929687500001,11.75,11.579999999999998,0.64,9.862857142857141,10.84,13.51,10.0975,19.41,20,19.8,61.53846153846154,11.65230769230769,11.89,18.77,60.546875,0.4,19.6,9.99,0.56,18.970000000000002,11.513701805758906,0.42857142857142855,4.6,4.84,4,0.2,19.53,0.5774647887323944,5.120000000000001,14.14,2,4.600000000000001,2,0,0,0.16,0.3380281690140845,2,2,60.24890190336749,14.08,14.07,10.909696143358007,13.445,11.230563380281689,3,9.48,11.453794117647059,12.06,58.529411764705884,6,8.95,9.3,0,11.61,11.79,19.84,11.95,57.74647887323944,1,19.9,8.844999999999999,53.60342812621738,20.0,0.1,4,0
29326,CS271,2019-02,11.52,0.8613373480366455,5.814393939393941,23.352272727272727,20.648870636550306,9.889090909090909,-1.048270202020202,29.166666666666668,10.93736111111111,3.0600000000000005,1.2399999999999984,13.78,15.2,2.3774999999999995,1.42,10.69,0.5161290322580645,11.14,13.03,13.7,1.7949999999999982,15.04,10.88,10.188235294117645,12.12,9.27,12.33,2.34,5.55,135.0,0.2724014336917563,13.611287128712874,12.68,9.489999999999998,5.55,11.532,10.94,14.8475,11.905000000000001,18.4,20,17.81,78.94736842105263,12.38157894736842,13.594999999999999,12.849999999999998,90.0990099009901,0.47058823529411764,17.33,12.47,0.15,19.650000000000002,12.776266666666666,0.4,2.799999999999999,2.2650000000000006,4,0.48,19.8,0.5774647887323944,4.280000000000001,13.785,2,4.229999999999999,2,0,0,0.1,0.3380281690140845,2,2,80.3076923076923,14.45,14.47,11.800756905416716,14.37,11.919402985074628,3,11.65,12.193114754098362,13.0,75.40983606557377,6,10.19,11.52,0,12.51,12.66,19.9,12.45,66.62143826322931,1,19.92,10.14,66.96161664474471,20.0,0.08,4,0
29547,MA203,2019-02,15.87,0.6660913258296653,2.0125958378970434,13.328313253012048,22.43394934976044,12.011818181818182,-0.1510790144435017,15.340909090909092,12.162897196261683,4.782500000000002,4.074999999999999,8.48,15.14,2.7524999999999995,6.66,4.79,0.3835125448028674,12.775,12.94,13.149999999999999,1.9249999999999972,15.8,8.265,11.837499999999999,12.34,9.915,14.697500000000002,8.149999999999999,5.16,135.0,0.2724014336917563,12.773162393162394,12.58,10.64,0.1,9.823333333333332,11.74,14.3325,11.225000000000001,20.0,20,17.81,73.68421052631578,12.011578947368422,12.765,19.9,79.05982905982906,0.5,17.33,11.58,0.56,18.970000000000002,12.776266666666666,0.6666666666666666,2.799999999999999,2.2650000000000006,4,0.48,19.53,0.4507042253521127,5.120000000000001,13.785,1,4.600000000000001,2,2,0,0.1,0.3380281690140845,2,0,80.3076923076923,14.45,14.07,10.909696143358007,13.445,11.230563380281689,2,11.65,12.193114754098362,13.0,75.40983606557377,6,8.95,11.52,0,11.61,12.66,19.9,11.95,57.74647887323944,2,19.9,8.844999999999999,53.60342812621738,20.0,0.1,4,1
29619,CS271,2019-02,13.49,0.8972649605833853,8.348674521354933,22.454896907216497,26.261464750171115,9.615263157894736,-1.2919949066213938,30.80357142857143,10.90725806451613,2.7799999999999994,1.049999999999999,10.719999999999999,15.27,2.3774999999999995,4.55,9.14,0.4444444444444444,10.295,10.58,13.7,1.7949999999999982,15.04,9.1775,10.056818181818182,10.2275,9.0875,11.8675,1.4399999999999995,5.55,113.0,0.22580645161290322,13.611287128712874,12.68,9.489999999999998,5.55,9.754999999999999,9.649999999999999,14.8475,11.905000000000001,18.4,14,17.81,78.94736842105263,12.38157894736842,13.594999999999999,12.849999999999998,90.0990099009901,0.36363636363636365,17.33,12.47,0.15,19.650000000000002,12.776266666666666,0.0,2.799999999999999,2.2650000000000006,4,0.48,19.8,0.5211267605633803,4.280000000000001,13.785,1,4.229999999999999,1,1,0,0.1,0.2676056338028169,2,0,80.3076923076923,14.45,14.47,11.800756905416716,14.37,11.919402985074628,2,11.65,12.193114754098362,13.0,75.40983606557377,4,10.19,11.52,0,12.51,12.66,19.9,12.45,66.62143826322931,0,19.92,10.14,66.96161664474471,20.0,0.08,4,1
29619,CS210,2019-02,12.56,0.7597904069105471,8.20982142857143,22.59375,26.261464750171115,9.615263157894736,-1.2919949066213938,30.80357142857143,10.90725806451613,2.7799999999999994,3.295,10.719999999999999,15.27,4.309999999999999,4.55,4.77,0.4444444444444444,10.295,15.27,10.6625,3.3049999999999997,14.12,9.775,10.056818181818182,13.07,9.0875,11.8675,10.5,1.42,113.0,0.22580645161290322,11.51226235741445,9.625,12.7,0.83,11.353636363636365,11.92,13.9475,7.3575,19.52,14,19.8,22.727272727272727,8.493181818181817,12.195,18.69,62.3574144486692,0.36363636363636365,19.6,9.637500000000001,0.15,19.650000000000002,11.513701805758906,0.6363636363636364,4.6,4.84,4,0.2,19.8,0.5211267605633803,4.280000000000001,14.14,1,4.229999999999999,1,1,0,0.16,0.2676056338028169,2,0,60.24890190336749,14.08,14.47,11.800756905416716,14.37,11.919402985074628,2,9.48,11.453794117647059,12.06,58.529411764705884,4,10.19,9.3,0,12.51,11.79,19.84,12.45,66.62143826322931,0,19.92,10.14,66.96161664474471,20.0,0.08,4,1
29655,CS251,2019-02,11.82,0.6843715422553833,8.540048543689322,10.709951456310678,21.700205338809035,10.145624999999999,-1.793153625954199,19.25,11.938778625954198,2.9725,1.5625,9.549999999999999,15.45,2.755000000000001,5.9,9.86,0.46953405017921146,11.805,13.95,13.7075,2.577499999999999,14.75,11.87,11.447999999999999,13.4325,10.04,13.0125,4.09,6.77,338.0,0.3046594982078853,12.386483516483512,12.44,7.98,0.4,12.4025,12.899999999999999,14.2675,11.13,17.54,18,17.81,70.0,12.182,12.795,17.14,75.27472527472527,0.55,17.33,11.5125,0.15,19.650000000000002,12.776266666666666,0.75,2.799999999999999,2.2650000000000006,6,0.48,19.8,0.5352112676056338,4.280000000000001,13.785,1,4.229999999999999,1,0,0,0.1,0.36619718309859156,3,1,80.3076923076923,14.45,14.47,11.800756905416716,14.37,11.919402985074628,3,11.65,12.193114754098362,13.0,75.40983606557377,5,10.19,11.52,0,12.51,12.66,19.9,12.45,66.62143826322931,1,19.92,10.14,66.96161664474471,20.0,0.08,4,0
29660,CS100,2019-02,12.36,0.7643247109745386,0.0,23.295454545454543,20.45722108145106,7.1537500000000005,0.0,23.295454545454543,7.1537500000000005,2.4700000000000006,0.0,4.94,10.48,5.299999999999999,5.54,12.11,0.05734767025089606,8.01,12.11,11.34,5.75,17.56,12.11,8.01,12.11,6.775,9.245000000000001,0.0,0.15,198.0,0.010752688172043012,11.132687609075045,9.66,17.41,0.15,12.11,12.11,14.2,5.59,19.3,16,18.59,22.857142857142858,8.53857142857143,11.83,19.150000000000002,58.813263525305416,0.0,18.44,8.9,0.15,19.650000000000002,12.26327928870293,1.0,3.3324999999999996,3.215,2,0.15,19.8,0.056338028169014086,4.280000000000001,14.46,0,4.229999999999999,1,1,2,0.08,0.014084507042253521,0,0,71.07740585774059,14.32,14.47,11.800756905416716,14.37,11.919402985074628,3,10.9875,12.379118644067796,12.715,72.88135593220339,4,10.19,11.245000000000001,0,12.51,12.89,19.720000000000002,12.45,66.62143826322931,1,19.92,10.14,66.96161664474471,19.8,0.08,3,0
29758,CS113,2019-02,11.58,0.5851498337506924,-5.560064935064936,18.060064935064936,22.809034907597535,10.667,-0.0800833333333344,12.5,10.747083333333334,5.745000000000001,2.619999999999999,11.7,14.61,4.477500000000001,2.91,6.59,0.34408602150537637,9.64,14.19,12.61,3.129999999999999,18.56,9.887500000000001,9.302,12.5075,6.285,12.030000000000001,7.6,4.04,128.0,0.2114695340501792,11.472067307692308,11.66,14.52,0.75,11.077,11.530000000000001,14.0525,9.48,20.0,21,19.8,54.83870967741935,11.31774193548387,12.03,19.25,61.53846153846154,0.4,19.6,9.575,0.15,19.650000000000002,11.513701805758906,0.6,4.6,4.84,3,0.2,19.8,0.39436619718309857,4.280000000000001,14.14,2,4.229999999999999,2,2,0,0.16,0.2535211267605634,1,2,60.24890190336749,14.08,14.47,11.800756905416716,14.37,11.919402985074628,3,9.48,11.453794117647059,12.06,58.529411764705884,7,10.19,9.3,0,12.51,11.79,19.84,12.45,66.62143826322931,1,19.92,10.14,66.96161664474471,20.0,0.08,4,1
29904,CS210,2019-02,17.2,0.6814628356777951,-0.22095959595959602,6.849747474747475,20.030116358658454,13.413636363636364,1.1570234604105583,6.628787878787879,12.256612903225806,3.120000000000001,2.66,9.129999999999999,16.34,4.309999999999999,7.21,7.21,0.4444444444444444,11.9,16.5,10.6625,3.3049999999999997,14.12,9.9,12.118823529411765,12.56,10.62,13.74,9.29,1.42,113.0,0.2831541218637993,11.51226235741445,9.625,12.7,0.83,11.389999999999999,11.9,13.9475,7.3575,19.52,21,19.8,22.727272727272727,8.493181818181817,12.195,18.69,62.3574144486692,0.5882352941176471,19.6,9.637500000000001,0.15,19.650000000000002,11.513701805758906,0.6153846153846154,4.6,4.84,4,0.2,19.8,0.5070422535211268,4.280000000000001,14.14,1,4.229999999999999,1,0,0,0.16,0.323943661971831,3,2,60.24890190336749,14.08,14.47,11.800756905416716,14.37,11.919402985074628,3,9.48,11.453794117647059,12.06,58.529411764705884,6,10.19,9.3,0,12.51,11.79,19.84,12.45,66.62143826322931,1,19.92,10.14,66.96161664474471,20.0,0.08,4,1
29912,FG203,2019-02,13.0,0.6576072507402133,6.676218455018297,19.832402234636874,19.86858316221766,11.99842105263158,-0.006742881794648881,26.50862068965517,12.005163934426228,4.767500000000002,5.575000000000001,8.14,18.23,3.0,10.09,10.09,0.43727598566308246,13.955,18.23,15.75,1.1600000000000001,16.73,10.655,13.858333333333334,16.23,11.3,16.067500000000003,8.14,14.22,135.0,0.3118279569892473,13.691119402985075,15.65,2.51,1.46,13.89125,14.515,15.68,14.59,18.54,20,19.43,100.0,15.371111111111112,14.33,17.08,85.07462686567165,0.75,15.219999999999999,12.68,1.64,17.79,14.150440118493442,0.625,3.3500000000000014,3.447499999999998,6,4.21,19.43,0.5211267605633803,3.200000000000001,16.4,2,3.42,1,0,0,0.06,0.36619718309859156,3,2,88.48920863309353,16.1,15.6575,13.446220367912003,15.42,13.921951754385965,3,12.75,14.509912280701755,14.43,90.78947368421053,6,12.4575,12.9525,0,13.74,14.594999999999999,19.700000000000003,14.1,87.28070175438597,1,19.700000000000003,12.0,81.92679688981605,19.76,0.06,2,0
